web_scraper_order,web_scraper_start_url,pagination,name,price,rating,data,image,item_page_title,item_page_link,sku,description,badge,brand_name,product_1_category,title,stock_status,image_1
"1773453383-182","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=2","Essence Soft Touch Far No: 3","119,90 ₺","0","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/hb3/hdc/8972510232606/prd-front-1303204_195x195/prd-front-1303204-195x195.png","Essence Soft Touch Far No: 3   
 119,90 ₺   0","https://www.watsons.com.tr/essence-soft-touch-far-no-3/p/BP_1303204","","","","","","ESSENCE","",""
"1773453387-183","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=1","Essence Natural Matte Mousse Fondöten No: 03","230,90 ₺","0","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h36/h40/10992254844958/prd-front-1405460_195x195/prd-front-1405460-195x195.jpg","Essence Natural Matte Mousse Fondöten No: 03   
 230,90 ₺   0","https://www.watsons.com.tr/essence-natural-matte-mousse-fondoten-no-03/p/BP_1405460","1405460","Essence Natural Matte Mousse Fondöten No: 03","","ESSENCE","Fondöten","Essence Natural Matte Mousse Fondöten No: 03","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h25/h3d/10992254779422/prd-front-1405460_1200x1200/prd-front-1405460-1200x1200.jpg"
"1773453391-184","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=1","Essence Spot Squad Pimple Patches","119,90 ₺","3","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h2b/h9b/12430926938142/prd-front-1446865_195x195/prd-front-1446865-195x195.jpg","Essence Spot Squad Pimple Patches   
 119,90 ₺   3","https://www.watsons.com.tr/essence-spot-squad-pimple-patches/p/BP_1446865","1446865","YÜZ BAKIM PED/PATCH","","ESSENCE","Temizleyici Yüz Bantları","Essence Spot Squad Pimple Patches","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h29/h9e/12430926872606/prd-front-1446865_1200x1200/prd-front-1446865-1200x1200.jpg"
"1773453396-185","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=1","Essence Lashes To Impress Takma Kirpik No: 03","149,90 ₺","2","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h55/h92/8910516420638/prd-front-173574_195x195/prd-front-173574-195x195.png","Essence Lashes To Impress Takma Kirpik No: 03   
 149,90 ₺   2","https://www.watsons.com.tr/essence-lashes-to-impress-takma-kirpik-no-03/p/BP_173574","173574","Essence Lashes To Impress Takma Kirpik No: 03","","ESSENCE","Takma Kirpik","Essence Lashes To Impress Takma Kirpik No: 03","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h45/h8f/8910516355102/prd-front-173574_1200x1200/prd-front-173574-1200x1200.png"
"1773453400-186","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=1","Essence Soft & Precise Dudak Kalemi No: 303","61,95 ₺","2","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h5b/he9/9678541750302/prd-front-1376599_195x195/prd-front-1376599-195x195.png","Essence Soft & Precise Dudak Kalemi No: 303   
 61,95 ₺   2","https://www.watsons.com.tr/essence-soft-precise-dudak-kalemi-no-303/p/BP_1376599","1376599","Essence Soft & Precise Dudak Kalemi No: 303","","ESSENCE","Dudak Kalemi","Essence Soft & Precise Dudak Kalemi No: 303","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h4a/he6/9678541684766/prd-front-1376599_1200x1200/prd-front-1376599-1200x1200.png"
"1773453404-187","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=1","Essence Lashes To Impress Takma Kirpik","149,90 ₺","1","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/hff/hb8/8972671057950/prd-front-1303239_195x195/prd-front-1303239-195x195.png","Essence Lashes To Impress Takma Kirpik   
 149,90 ₺   1","https://www.watsons.com.tr/essence-lashes-to-impress-takma-kirpik/p/BP_1303239","1303239","Essence Lashes To Impress Takma Kirpik","","ESSENCE","Takma Kirpik","Essence Lashes To Impress Takma Kirpik","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h57/hfc/8972670992414/prd-front-1303239_1200x1200/prd-front-1303239-1200x1200.png"
"1773453407-188","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=1","Essence Lash Princess False Effect Maskara","234,90 ₺","3","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h8c/ha3/8909673365534/prd-front-168654_195x195/prd-front-168654-195x195.png","Essence Lash Princess False Effect Maskara   
 234,90 ₺   3","https://www.watsons.com.tr/essence-lash-princess-false-effect-maskara/p/BP_168654","168654","Essence Lash Princess False Effect Maskara","","ESSENCE","Maskara","Essence Lash Princess False Effect Maskara","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h9d/ha6/8909673299998/prd-front-168654_1200x1200/prd-front-168654-1200x1200.png"
"1773453410-189","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=1","Essence Bouncy Plump Pürüzsüzleştirici Makyaj Bazı","230,90 ₺","0","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/hb0/ha0/13217545060382/prd-front-1465254_195x195/prd-front-1465254-195x195.jpg","Essence Bouncy Plump Pürüzsüzleştirici Makyaj Bazı   
 230,90 ₺   0","https://www.watsons.com.tr/essence-bouncy-plump-puruzsuzlestirici-makyaj-bazi/p/BP_1465254","1465254","Essence Bouncy Plump Pürüzsüzleştirici Makyaj Bazı","","ESSENCE","","Essence Bouncy Plump Pürüzsüzleştirici Makyaj Bazı","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/hf3/h55/13217544994846/prd-front-1465254_1200x1200/prd-front-1465254-1200x1200.jpg"
"1773453413-190","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=1","Essence Waterproof Dipliner No: 01","158,90 ₺","0","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h01/h5b/9678551187486/prd-front-1376753_195x195/prd-front-1376753-195x195.png","Essence Waterproof Dipliner No: 01   
 158,90 ₺   0","https://www.watsons.com.tr/essence-waterproof-dipliner-no-01/p/BP_1376753","1376753","Essence Waterproof Dipliner No: 01","","ESSENCE","Eyeliner","Essence Waterproof Dipliner No: 01","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/haf/h5b/9678551121950/prd-front-1376753_1200x1200/prd-front-1376753-1200x1200.png"
"1773453415-191","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=1","Essence Jelly Grip Undereye Primer Stick","195,90 ₺","1","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h16/h67/12381100277790/prd-front-1443498_195x195/prd-front-1443498-195x195.jpg","Essence Jelly Grip Undereye Primer Stick   
 195,90 ₺   1","https://www.watsons.com.tr/essence-jelly-grip-undereye-primer-stick/p/BP_1443498","1443498","BAZ","","ESSENCE","Makyaj Bazı","Essence Jelly Grip Undereye Primer Stick","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/hc4/h67/12381100212254/prd-front-1443498_1200x1200/prd-front-1443498-1200x1200.jpg"
"1773453419-192","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=1","Essence Baby Got Bronzing Stick No: 10","177,90 ₺","2","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/haa/hf2/10992256679966/prd-front-1405516_195x195/prd-front-1405516-195x195.jpg","Essence Baby Got Bronzing Stick No: 10   
 177,90 ₺   2","https://www.watsons.com.tr/essence-baby-got-bronzing-stick-no-10/p/BP_1405516","1405516","Essence Baby Got Bronzing Stick No: 10","","ESSENCE","Kontür ve Paletler","Essence Baby Got Bronzing Stick No: 10","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h58/hf3/10992256614430/prd-front-1405516_1200x1200/prd-front-1405516-1200x1200.jpg"
"1773453423-193","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=1","Essence 8H Matte Comfort Dudak Kalemi No: 04","105,90 ₺","1","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h8d/h95/9688476712990/prd-front-1340815_195x195/prd-front-1340815-195x195.jpg","Essence 8H Matte Comfort Dudak Kalemi No: 04   
 105,90 ₺   1","https://www.watsons.com.tr/essence-8h-matte-comfort-dudak-kalemi-no-04/p/BP_1340815","1340815","Essence 8H Matte Comfort Dudak Kalemi No: 04","","ESSENCE","Dudak Kalemi","Essence 8H Matte Comfort Dudak Kalemi No: 04","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h9d/h98/9688476647454/prd-front-1340815_1200x1200/prd-front-1340815-1200x1200.jpg"
"1773453427-194","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=1","Essence Kaş Kirpik Jeli Maskara","119,90 ₺","30","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/he5/hbc/8906007969822/prd-front-162687_195x195/prd-front-162687-195x195.jpeg","Essence Kaş Kirpik Jeli Maskara   
 119,90 ₺   30","https://www.watsons.com.tr/essence-kas-kirpik-jeli-maskara/p/BP_162687","162687","Essence Kaş Kirpik Jeli Maskara","","ESSENCE","Kaş Maskarası","Essence Kaş Kirpik Jeli Maskara","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h37/hbc/8906007904286/prd-front-162687_1200x1200/prd-front-162687-1200x1200.jpeg"
"1773453429-195","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=1","Essence Fix & Last 18H Make-Up Fixing Sprey","204,90 ₺","4","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h78/hac/12430926413854/prd-front-1446851_195x195/prd-front-1446851-195x195.jpg","Essence Fix & Last 18H Make-Up Fixing Sprey   
 204,90 ₺   4","https://www.watsons.com.tr/essence-fix-last-18h-make-up-fixing-sprey/p/BP_1446851","1446851","MAKYAJ SABİTLEYİCİ SPREY","","ESSENCE","Makyaj Sabitleyici","Essence Fix & Last 18H Make-Up Fixing Sprey","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h89/haf/12430926348318/prd-front-1446851_1200x1200/prd-front-1446851-1200x1200.jpg"
"1773453433-196","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=1","Essence Lash Princess Maskara Bazı Extra Length & Volume","195,90 ₺","1","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/hdc/h6b/12430911209502/prd-front-1446529_195x195/prd-front-1446529-195x195.jpg","Essence Lash Princess Maskara Bazı Extra Length & Volume   
 195,90 ₺   1","https://www.watsons.com.tr/essence-lash-princess-maskara-bazi-extra-length-volume/p/BP_1446529","1446529","BAZ","","ESSENCE","Makyaj Bazı","Essence Lash Princess Maskara Bazı Extra Length & Volume","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/hde/h68/12430911143966/prd-front-1446529_1200x1200/prd-front-1446529-1200x1200.jpg"
"1773453454-197","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=1","Essence Drop Of Sunshine Highlighting Drops","230,90 ₺","3","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h58/hbb/12430898888734/prd-front-1446830_195x195/prd-front-1446830-195x195.jpg","Essence Drop Of Sunshine Highlighting Drops   
 230,90 ₺   3","https://www.watsons.com.tr/essence-drop-of-sunshine-highlighting-drops/p/BP_1446830","1446830","AYDINLATICI","","ESSENCE","Highlighter ve Paletler","Essence Drop Of Sunshine Highlighting Drops","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/haa/hba/12430898823198/prd-front-1446830_1200x1200/prd-front-1446830-1200x1200.jpg"
"1773453475-198","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=1","Essence Ekstra Kalıcı Eyeliner 020","149,90 ₺","0","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h78/hc3/13217537982494/prd-front-1465072_195x195/prd-front-1465072-195x195.jpg","Essence Ekstra Kalıcı Eyeliner 020   
 149,90 ₺   0","https://www.watsons.com.tr/essence-ekstra-kalici-eyeliner-020/p/BP_1465072","1465072","GÖZ KALEM/LINER","","ESSENCE","Eyeliner","Essence Ekstra Kalıcı Eyeliner 020","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/hb6/hc2/13217537916958/prd-front-1465072_1200x1200/prd-front-1465072-1200x1200.jpg"
"1773453497-199","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=1","Essence Soft Touch Bouncy Allık 20","149,90 ₺","0","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h9b/hdd/13217546764318/prd-front-1465296_195x195/prd-front-1465296-195x195.jpg","Essence Soft Touch Bouncy Allık 20   
 149,90 ₺   0","https://www.watsons.com.tr/essence-soft-touch-bouncy-allik-20/p/BP_1465296","1465296","ALLIK","","ESSENCE","Allık ve Paletler","Essence Soft Touch Bouncy Allık 20","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/hac/he0/13217546698782/prd-front-1465296_1200x1200/prd-front-1465296-1200x1200.jpg"
"1773453517-200","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=1","Essence Longlasting Göz Kalemi 02 Hot Chocolate","98,50 ₺","3","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/hbd/ha7/8906015440926/prd-front-162737_195x195/prd-front-162737-195x195.jpeg","Essence Longlasting Göz Kalemi 02 Hot Chocolate   
 98,50 ₺   3","https://www.watsons.com.tr/essence-longlasting-goz-kalemi-02-hot-chocolate/p/BP_162737","162737","Essence Longlasting Göz Kalemi 02 Hot Chocolate","","ESSENCE","Göz Kalemi","Essence Longlasting Göz Kalemi 02 Hot Chocolate","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/hac/ha4/8906015375390/prd-front-162737_1200x1200/prd-front-162737-1200x1200.jpeg"
"1773453538-201","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=1","Essence Jel Oje 79","87,50 ₺","2","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h61/h08/12430923005982/prd-front-1446739_195x195/prd-front-1446739-195x195.jpg","Essence Jel Oje 79   
 87,50 ₺   2","https://www.watsons.com.tr/essence-jel-oje-79/p/BP_1446739","1446739","OJE","","ESSENCE","Oje","Essence Jel Oje 79","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h48/h42/12430922940446/prd-front-1446739_1200x1200/prd-front-1446739-1200x1200.jpg"
"1773453559-202","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=1","Essence Line N' Stain! Tattoo Dudak Kalemi 02","149,90 ₺","7","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h12/hfa/12430894432286/prd-front-1446662_195x195/prd-front-1446662-195x195.jpg","Essence Line N' Stain! Tattoo Dudak Kalemi 02   
 149,90 ₺   7","https://www.watsons.com.tr/essence-line-n-stain-tattoo-dudak-kalemi-02/p/BP_1446662","1446662","DUDAK KALEM/LINER","","ESSENCE","Dudak Kalemi","Essence Line N' Stain! Tattoo Dudak Kalemi 02","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h23/hfd/12430894366750/prd-front-1446662_1200x1200/prd-front-1446662-1200x1200.jpg"
"1773453580-203","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=1","Essence 8H Matte Comfort Dudak Kalemi 10","105,90 ₺","2","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h4c/h99/12381052829726/prd-front-1443519_195x195/prd-front-1443519-195x195.jpg","Essence 8H Matte Comfort Dudak Kalemi 10   
 105,90 ₺   2","https://www.watsons.com.tr/essence-8h-matte-comfort-dudak-kalemi-10/p/BP_1443519","1443519","DUDAK KALEM/LINER","","ESSENCE","Dudak Kalemi","Essence 8H Matte Comfort Dudak Kalemi 10","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h49/h9c/12381052764190/prd-front-1443519_1200x1200/prd-front-1443519-1200x1200.jpg"
"1773453600-204","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=1","Essence The Extreme Tırnak Sertleştirici","134,90 ₺","0","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h36/hd8/9326260813854/prd-front-1352183_195x195/prd-front-1352183-195x195.png","Essence The Extreme Tırnak Sertleştirici   
 134,90 ₺   0","https://www.watsons.com.tr/essence-the-extreme-tirnak-sertlestirici/p/BP_1352183","1352183","Essence The Extreme Tırnak Sertleştirici","","ESSENCE","Tırnak Bakım Ürünleri","Essence The Extreme Tırnak Sertleştirici","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h25/hd5/9326260748318/prd-front-1352183_1200x1200/prd-front-1352183-1200x1200.png"
"1773453622-205","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=1","Essence Without Limits Waterproof Extra Uzunluk & Hacim Veren Maskara","234,90 ₺","0","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h86/ha3/13217540603934/prd-front-1465142_195x195/prd-front-1465142-195x195.jpg","Essence Without Limits Waterproof Extra Uzunluk & Hacim Veren Maskara   
 234,90 ₺   0","https://www.watsons.com.tr/essence-without-limits-waterproof-extra-uzunluk-hacim-veren-maskara/p/BP_1465142","1465142","MASKARA","","ESSENCE","Maskara","Essence Without Limits Waterproof Extra Uzunluk & Hacim Veren Maskara","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h75/ha0/13217540538398/prd-front-1465142_1200x1200/prd-front-1465142-1200x1200.jpg"
"1773453645-206","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=1","Essence Birthday Bomb Shiny Lip Gloss 01","87,50 ₺","9","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h16/he0/12430912520222/prd-front-1446620_195x195/prd-front-1446620-195x195.jpg","Essence Birthday Bomb Shiny Lip Gloss 01   
 87,50 ₺   9","https://www.watsons.com.tr/essence-birthday-bomb-shiny-lip-gloss-01/p/BP_1446620","1446620","LİKİT RUJ","","ESSENCE","Lip Gloss","Essence Birthday Bomb Shiny Lip Gloss 01","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h04/hdd/12430912454686/prd-front-1446620_1200x1200/prd-front-1446620-1200x1200.jpg"
"1773453666-207","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=1","Essence I Love Extreme Volume Waterproof Maskara","186,90 ₺","17","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/hfd/he7/8906037395486/prd-front-162824_195x195/prd-front-162824-195x195.jpeg","Essence I Love Extreme Volume Waterproof Maskara   
 186,90 ₺   17","https://www.watsons.com.tr/essence-i-love-extreme-volume-waterproof-maskara/p/BP_162824","162824","Essence I Love Extreme Volume Waterproof Maskara","","ESSENCE","Maskara","Essence I Love Extreme Volume Waterproof Maskara","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/hbe/he8/8906037329950/prd-front-162824_1200x1200/prd-front-162824-1200x1200.jpeg"
"1773453686-208","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=1","Essence İkili Kalemtıraş","61,95 ₺","2","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h03/hbe/9284487577630/prd-front-162635_195x195/prd-front-162635-195x195.png","Essence İkili Kalemtıraş   
 61,95 ₺   2","https://www.watsons.com.tr/essence-ikili-kalemtiras/p/BP_162635","162635","Essence İkili Kalemtıraş","","ESSENCE","Makaslar ve Usturalar","Essence İkili Kalemtıraş","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h55/hbd/9284487512094/prd-front-162635_1200x1200/prd-front-162635-1200x1200.png"
"1773453709-209","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=1","Essence 8H Matte Comfort Dudak Kalemi No: 01","105,90 ₺","3","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/hf8/h2f/9688486412318/prd-front-1340801_195x195/prd-front-1340801-195x195.jpg","Essence 8H Matte Comfort Dudak Kalemi No: 01   
 105,90 ₺   3","https://www.watsons.com.tr/essence-8h-matte-comfort-dudak-kalemi-no-01/p/BP_1340801","1340801","Essence 8H Matte Comfort Dudak Kalemi No: 01","","ESSENCE","Dudak Kalemi","Essence 8H Matte Comfort Dudak Kalemi No: 01","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/he6/h2c/9688486346782/prd-front-1340801_1200x1200/prd-front-1340801-1200x1200.jpg"
"1773453731-210","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=1","Essence Get Big! Lashes Volume Curl Maskara","149,90 ₺","2","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h67/h25/8906026254366/prd-front-162817_195x195/prd-front-162817-195x195.png","Essence Get Big! Lashes Volume Curl Maskara   
 149,90 ₺   2","https://www.watsons.com.tr/essence-get-big-lashes-volume-curl-maskara/p/BP_162817","162817","Essence Get Big! Lashes Volume Curl Maskara","","ESSENCE","Maskara","Essence Get Big! Lashes Volume Curl Maskara","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h78/h28/8906026188830/prd-front-162817_1200x1200/prd-front-162817-1200x1200.png"
"1773453753-211","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","","Essence 8H Matte Comfort Dudak Kalemi 11","105,90 ₺","2","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h3c/h04/12381101064222/prd-front-1443526_195x195/prd-front-1443526-195x195.jpg","Essence 8H Matte Comfort Dudak Kalemi 11   
 105,90 ₺   2","https://www.watsons.com.tr/essence-8h-matte-comfort-dudak-kalemi-11/p/BP_1443526","1443526","DUDAK KALEM/LINER","","ESSENCE","Dudak Kalemi","Essence 8H Matte Comfort Dudak Kalemi 11","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/hf9/h4e/12381100998686/prd-front-1443526_1200x1200/prd-front-1443526-1200x1200.jpg"
"1773453770-212","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","","Essence What A Tint! Lip & Cheek Tint 01","195,90 ₺","4","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/hc2/hd2/12381103161374/prd-front-1443582_195x195/prd-front-1443582-195x195.jpg","Essence What A Tint! Lip & Cheek Tint 01   
 195,90 ₺   4","https://www.watsons.com.tr/essence-what-a-tint-lip-cheek-tint-01/p/BP_1443582","1443582","ALLIK","","ESSENCE","Allık ve Paletler","Essence What A Tint! Lip & Cheek Tint 01","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/hb1/hcf/12381103095838/prd-front-1443582_1200x1200/prd-front-1443582-1200x1200.jpg"
"1773453794-213","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","","Essence Soft Touch Bouncy Allık 10","149,90 ₺","1","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h19/he5/13217546502174/prd-front-1465289_195x195/prd-front-1465289-195x195.jpg","Essence Soft Touch Bouncy Allık 10   
 149,90 ₺   1","https://www.watsons.com.tr/essence-soft-touch-bouncy-allik-10/p/BP_1465289","1465289","ALLIK","","ESSENCE","Allık ve Paletler","Essence Soft Touch Bouncy Allık 10","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h2b/he8/13217546436638/prd-front-1465289_1200x1200/prd-front-1465289-1200x1200.jpg"
"1773453814-214","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","","Essence French Takma Tırnak No: 02","59,95 ₺","0","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/ha3/hb9/9913224855582/prd-front-1378671_195x195/prd-front-1378671-195x195.jpg","Essence French Takma Tırnak No: 02   
 59,95 ₺   0","https://www.watsons.com.tr/essence-french-takma-tirnak-no-02/p/BP_1378671","1378671","Essence French Takma Tırnak No: 02","","ESSENCE","Takma Tırnak","Essence French Takma Tırnak No: 02","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/ha5/hb6/9913224790046/prd-front-1378671_1200x1200/prd-front-1378671-1200x1200.jpg"
